8.533431250003070125e-05,-6.891537027404617897e-05,-5.236167500000000752e-01,-3.784961440100272356e-01,3.999960000000000321e-02,1.000135500085363338e+00,1.000071250090089459e+00,5.236082500000001083e-01,2.017590285024705443e-01,5.412859999999999894e-02
3.694335844401421681e-02,-3.254201437404689867e-02,-6.071317500000000811e-01,-1.388912078603716571e+00,8.497740000000000293e-01,1.060353289080110395e+00,1.031579155622053268e+00,5.654572500000000224e-01,1.248091045988879433e+00,1.142779999999999907e+00
1.317429650978581834e-01,-1.432636916181944664e-01,-7.676497500000000196e-01,-1.439054864468660044e+00,1.675550000000000095e+00,1.232793904469245971e+00,1.125176509613292630e+00,5.601832500000000215e-01,1.367777828065261714e+00,2.278690000000000104e+00
2.639066746195525281e-01,-3.638008754305379622e-01,-9.352297499999999708e-01,-1.454838531469654139e+00,2.513030000000000097e+00,1.524605504623849361e+00,1.276927937159084925e+00,5.355972500000001357e-01,1.424015466756854531e+00,3.492589999999999861e+00
4.108163723870037476e-01,-7.190468179121209946e-01,-1.057988750000000033e+00,-1.472900048895027458e+00,3.356739999999999835e+00,1.946156397472432520e+00,1.470220541978982887e+00,6.612112500000000281e-01,1.464924204789793016e+00,4.799839999999999662e+00
5.691396468845449919e-01,-1.214616689378421155e+00,-1.130628700000000153e+00,-1.499991993357732145e+00,4.199939999999999785e+00,2.508081695141233691e+00,1.485406026860013995e+00,1.016481300000000143e+00,1.498850930877993592e+00,6.180589999999999584e+00
7.278075131876682313e-01,-1.464564098690522620e+00,-1.200488700000000186e+00,-1.513348218583972393e+00,5.038850000000000051e+00,3.179521088008067764e+00,1.502581510510057505e+00,1.250151299999999965e+00,1.513737277372889434e+00,7.640249999999999986e+00
1.038359958941365457e+00,-1.465594279196849259e+00,-1.257468699999999995e+00,-1.516977571394535707e+00,5.897170000000000023e+00,3.921003289399658698e+00,1.527089270429902390e+00,1.314151300000000022e+00,1.517047564853097663e+00,8.943170000000000286e+00
1.065986147387253613e+00,-1.465341293072423889e+00,-1.259921899999999928e+00,-1.517150863420736462e+00,5.867370000000000196e+00,3.959718461089233088e+00,1.528492442176801580e+00,1.316868100000000208e+00,1.517205663889924727e+00,8.926320000000000476e+00
1.707002425372598386e+00,-1.443576074627401784e+00,-1.302206900000000056e+00,-1.519024916802803826e+00,5.283979999999999677e+00,4.677710570913904853e+00,1.540493085739871759e+00,1.344553100000000168e+00,1.518805854081597406e+00,8.520670000000000854e+00
2.364226326535802780e+00,-1.412162273464196982e+00,-1.338041940000000096e+00,-1.519549924942028785e+00,4.718799999999999883e+00,5.298973673464197454e+00,1.522585073464197025e+00,1.330588060000000183e+00,1.518949451370487314e+00,8.065170000000000172e+00
2.885335959367306469e+00,-1.490775540632693241e+00,-1.381626900000000102e+00,-1.519630979976930973e+00,4.168650000000000411e+00,5.948764040632693373e+00,1.572652540632693441e+00,1.286093100000000211e+00,1.518537716747005772e+00,7.600459999999999994e+00
3.334508370349550166e+00,-1.621544609650449997e+00,-1.440392000000000117e+00,-1.519540477178133120e+00,3.630720000000000169e+00,6.573711629650450305e+00,1.617658649650449920e+00,1.216468000000000105e+00,1.517841598241371104e+00,7.134299999999999642e+00
3.715860350845295201e+00,-1.802339949154704746e+00,-1.517946999999999935e+00,-1.519444068889920452e+00,3.102339999999999876e+00,7.164339649154705114e+00,1.646139349154704945e+00,1.125893000000000033e+00,1.516984978153367969e+00,6.668099999999999916e+00
4.035203861975949380e+00,-2.024864138024050408e+00,-1.616262000000000087e+00,-1.519441223216212222e+00,2.581300000000000150e+00,7.707076138024049783e+00,1.647008138024050217e+00,1.016738000000000142e+00,1.516018863223024038e+00,6.202180000000000248e+00
4.300929775043198511e+00,-2.274004224956801323e+00,-1.736697000000000157e+00,-1.519622294682069885e+00,2.066120000000000179e+00,8.184330224956802624e+00,1.609396224956801236e+00,8.914130000000001219e-01,1.514959029583388794e+00,5.736670000000000158e+00
4.313106428274518400e+00,-2.286795571725480869e+00,-1.743246000000000073e+00,-1.519599206781567124e+00,2.071849999999999969e+00,8.206153571725481655e+00,1.606251571725480831e+00,8.847740000000000604e-01,1.514949248138277804e+00,5.744749999999999801e+00
4.573726734180387332e+00,-2.547953265819612234e+00,-1.864951000000000025e+00,-1.519110574410408088e+00,2.196239999999999970e+00,8.615473265819613147e+00,1.493793265819612026e+00,7.487589999999999524e-01,1.514817520151962249e+00,5.904060000000000308e+00
4.857997650939337220e+00,-2.822159349060662681e+00,-1.979286000000000101e+00,-1.518685291806659343e+00,2.335189999999999877e+00,8.974902349060663198e+00,1.294745349060662631e+00,6.196439999999999726e-01,1.514911398478010707e+00,6.062020000000000408e+00
5.153921349232576610e+00,-3.113308650767423469e+00,-2.085580999999999907e+00,-1.518371077860373619e+00,2.483919999999999906e+00,9.288258650767424740e+00,1.021028650767423107e+00,5.042390000000001038e-01,1.515143610058628632e+00,6.219839999999999591e+00
5.451238328941458100e+00,-3.424741671058542547e+00,-2.182056000000000218e+00,-1.518154525667671173e+00,2.639139999999999819e+00,9.560521671058543447e+00,6.845416710585421338e-01,4.032240000000000268e-01,1.515439918705850708e+00,6.377699999999999925e+00
5.741769930185045112e+00,-3.759220069814955600e+00,-2.267961000000000116e+00,-1.518011889900510392e+00,2.798599999999999977e+00,9.797530069814955667e+00,2.965400698149551761e-01,3.160089999999999844e-01,1.515764393004498833e+00,6.535619999999999763e+00
6.019405646493330764e+00,-4.118874353506669195e+00,-2.342940000000000023e+00,-1.517924060418483823e+00,2.960830000000000073e+00,1.000557435350666857e+01,-1.327056464933311641e-01,2.419400000000000439e-01,1.516100455404089331e+00,6.693599999999999994e+00
6.280128256316383606e+00,-4.505321743683616376e+00,-2.406840000000000312e+00,-1.517877937858160386e+00,3.124830000000000219e+00,1.019125174368361719e+01,-5.941982563163841213e-01,1.805999999999998717e-01,1.516440353892318349e+00,6.851639999999999731e+00
6.292656973329314063e+00,-4.525343026670684665e+00,-2.409730000000000150e+00,-1.517871838076342295e+00,3.116769999999999818e+00,1.020006302667068532e+01,-6.179369733293151867e-01,1.778700000000001946e-01,1.516461656556155946e+00,6.843239999999999768e+00
6.522318558163605395e+00,-4.929091441836393805e+00,-2.452850000000000197e+00,-1.517617254464760812e+00,2.956900000000000084e+00,1.036792144183639408e+01,-1.083488558163606230e+00,1.339099999999999735e-01,1.516749456979638921e+00,6.674990000000000201e+00
6.716413597691611059e+00,-5.338826402308388452e+00,-2.468460000000000321e+00,-1.517148678273940954e+00,2.799479999999999968e+00,1.053078640230838836e+01,-1.524453597691611373e+00,1.087599999999999678e-01,1.516849599702444928e+00,6.506450000000000067e+00
6.882539943237369506e+00,-5.752590056762630688e+00,-2.462299999999999933e+00,-1.516544466066512165e+00,2.642119999999999802e+00,1.070162005676263206e+01,-1.933509943237369022e+00,1.037500000000000089e-01,1.516941434255075105e+00,6.338639999999999830e+00
7.030454232800598113e+00,-6.166095767199402999e+00,-2.437089999999999979e+00,-1.516026595864469195e+00,2.477419999999999956e+00,1.088936576719940419e+01,-2.307184232800597812e+00,1.269800000000000928e-01,1.517159314814249482e+00,6.172959999999999781e+00
7.171707299467555252e+00,-6.572022700532444084e+00,-2.391020000000000145e+00,-1.515522936422608380e+00,2.306340000000000057e+00,1.109867270053244503e+01,-2.645057299467555190e+00,1.751000000000000334e-01,1.517454526976141693e+00,6.007839999999999847e+00
7.319621757453236732e+00,-6.959428242546763954e+00,-2.323949999999999960e+00,-1.515009066953091121e+00,2.130269999999999886e+00,1.132947824254676483e+01,-2.949571757453237186e+00,2.470499999999999918e-01,1.517825456208454105e+00,5.842909999999999826e+00
7.489092050690164371e+00,-7.313237949309835173e+00,-2.236052000000000373e+00,-1.514480114546161715e+00,1.950299999999999923e+00,1.157652794930983475e+01,-3.225802050690165235e+00,3.428579999999999961e-01,1.518276944949474405e+00,5.678119999999999834e+00
7.498420530981224630e+00,-7.329689469018775938e+00,-2.231139999999999901e+00,-1.514470037982800221e+00,1.935079999999999911e+00,1.158911946901877599e+01,-3.238990530981224580e+00,3.482399999999998830e-01,1.518286588306355878e+00,5.663730000000000153e+00
7.703376641337168707e+00,-7.622213358662830451e+00,-2.131850000000000023e+00,-1.514166505556703068e+00,1.631899999999999906e+00,1.183486335866282957e+01,-3.490726641337169589e+00,4.533600000000000962e-01,1.518429664579588723e+00,5.375070000000000014e+00
7.938262356269036424e+00,-7.845947643730964316e+00,-2.032930000000000348e+00,-1.513751453460601359e+00,1.330570000000000030e+00,1.206413764373096598e+01,-3.720072356269036096e+00,5.562099999999999822e-01,1.518557627048681580e+00,5.085950000000000415e+00
8.195810043011178436e+00,-8.003229956988821669e+00,-1.937149999999999928e+00,-1.513288949622999313e+00,1.030200000000000005e+00,1.227038995698882218e+01,-3.928650043011177928e+00,6.584799999999999542e-01,1.518759687343466558e+00,4.796879999999999811e+00
8.468893665189865416e+00,-8.097526334810133619e+00,-1.847180000000000044e+00,-1.512810430822099983e+00,7.300520000000000342e-01,1.244770633481013355e+01,-4.118713665189867257e+00,7.610999999999999988e-01,1.519111695382507232e+00,4.507990000000000386e+00
8.750973709636703290e+00,-8.133366290363294837e+00,-1.766319999999999890e+00,-1.512335090332721954e+00,4.294450000000000212e-01,1.259122629036329499e+01,-4.293113709636704911e+00,8.648599999999999621e-01,1.519696286812835639e+00,4.219339999999999868e+00
9.035994258493618148e+00,-8.116175741506381769e+00,-1.699300000000000033e+00,-1.511875629457307024e+00,1.276849999999999929e-01,1.269700574150638239e+01,-4.455164258493618412e+00,9.706500000000000128e-01,1.520616405304042962e+00,3.931029999999999802e+00
9.318501895423679571e+00,-8.052158104576319531e+00,-1.653180000000000094e+00,-1.511435025019898459e+00,-1.760500000000000120e-01,1.276209810457632088e+01,-4.608561895423679999e+00,1.079730000000000079e+00,1.522002669783009798e+00,3.643219999999999903e+00
9.332443155304389393e+00,-8.047936844695611214e+00,-1.651445000000000052e+00,-1.511604748103437812e+00,-1.559899999999999898e-01,1.276435684469561238e+01,-4.616023155304388226e+00,1.085104999999999986e+00,1.521951707505926121e+00,3.664060000000000095e+00
9.610762276490676825e+00,-7.983417723509321995e+00,-1.581525000000000070e+00,-1.513612707086964271e+00,2.647590000000000221e-01,1.285743772350932268e+01,-4.736742276490677916e+00,1.141485000000000083e+00,1.520398237855126400e+00,4.073640000000000150e+00
9.874399473437504682e+00,-7.970660526562494574e+00,-1.487324600000000219e+00,-1.514551497833211080e+00,7.067459999999999853e-01,1.305000052656249387e+01,-4.795059473437505382e+00,1.148035400000000150e+00,1.517958725175456713e+00,4.480739999999999945e+00
1.011588888607619907e+01,-8.025081113923800302e+00,-1.423625000000000140e+00,-1.515533494457775632e+00,1.143150000000000110e+00,1.334771111392380050e+01,-4.793258886076198877e+00,1.133815000000000239e+00,1.515180528278799343e+00,4.894770000000000287e+00
1.033828724909791497e+01,-8.156402750902087107e+00,-1.437875000000000236e+00,-1.516747647622082917e+00,1.560230000000000006e+00,1.374331275090208671e+01,-4.751377249097914479e+00,1.084855000000000125e+00,1.513161086865463911e+00,5.313449999999999562e+00
1.055448178758687128e+01,-8.367348212413128650e+00,-1.563955000000000206e+00,-1.518122334876392365e+00,1.966839999999999922e+00,1.421411821241312801e+01,-4.707711787586871921e+00,9.867749999999999577e-01,1.513011783203782601e+00,5.731860000000000177e+00
1.078570550149917828e+01,-8.649844498500822709e+00,-1.748645000000000227e+00,-1.519260087651984614e+00,2.368650000000000144e+00,1.471549449850082247e+01,-4.720055501499177630e+00,8.361650000000000471e-01,1.513270312108565774e+00,6.149540000000000006e+00
1.105922969937748412e+01,-8.979270300622516743e+00,-1.981695000000000206e+00,-1.520220525024602143e+00,2.769089999999999829e+00,1.517357030062251688e+01,-4.864929699377484873e+00,6.338249999999999718e-01,1.513641698062450081e+00,6.566629999999999967e+00
1.107451592432668797e+01,-8.996184075673312464e+00,-1.994431000000000065e+00,-1.520219707177309143e+00,2.766630000000000145e+00,1.519348407567331272e+01,-4.877215924326688601e+00,6.224890000000000700e-01,1.513717432039861865e+00,6.564960000000000129e+00
1.139665180963147151e+01,-9.317048190368527827e+00,-2.212056000000000022e+00,-1.519915951426663137e+00,2.725670000000000037e+00,1.549994819036852789e+01,-5.213751809631472334e+00,4.163639999999999564e-01,1.514853433595715781e+00,6.528710000000000235e+00
1.170862141562605174e+01,-9.630368584373949048e+00,-2.366070000000000118e+00,-1.519242142849832833e+00,2.696320000000000050e+00,1.568257858437394958e+01,-5.656411415626051209e+00,2.547400000000001885e-01,1.515579828885405433e+00,6.490590000000000082e+00
1.197190513902745934e+01,-9.965924860972540600e+00,-2.461300000000000043e+00,-1.518350090872297997e+00,2.674980000000000135e+00,1.580949486097254209e+01,-6.128335139027458744e+00,1.423200000000000021e-01,1.516124175054045287e+00,6.452009999999999579e+00
1.217361536669484323e+01,-1.034171463330515728e+01,-2.499700000000000255e+00,-1.517307442164913978e+00,2.659800000000000164e+00,1.593478463330515638e+01,-6.580545366694845022e+00,8.142999999999989136e-02,1.516581607024225065e+00,6.413160000000000416e+00
1.232099936286275721e+01,-1.076222063713724175e+01,-2.489440000000000097e+00,-1.516215396404698490e+00,2.644769999999999843e+00,1.609540063713724223e+01,-6.987819362862757622e+00,7.590999999999992198e-02,1.517148678273940954e+00,6.376229999999999620e+00
1.243907310583941239e+01,-1.121617689416058639e+01,-2.435910000000000242e+00,-1.515513290302262783e+00,2.613669999999999938e+00,1.631152689416058621e+01,-7.343723105839413456e+00,1.417500000000000426e-01,1.518037764796230205e+00,6.344210000000000349e+00
1.256873298652343607e+01,-1.167265701347656304e+01,-2.332089999999999996e+00,-1.514910275300366260e+00,2.569710000000000161e+00,1.658406701347656309e+01,-7.657322986523436903e+00,2.661200000000001342e-01,1.519025077475412600e+00,6.313119999999999621e+00
1.257642330920114659e+01,-1.169460669079885307e+01,-2.325579999999999981e+00,-1.514915765962382421e+00,2.550860000000000127e+00,1.659877669079885365e+01,-7.672253309201146010e+00,2.737199999999999633e-01,1.519044350957262646e+00,6.295160000000000089e+00
1.276940256960332221e+01,-1.207739743039667779e+01,-2.193802000000000252e+00,-1.514790899494660392e+00,2.175670000000000215e+00,1.688659743039667660e+01,-7.960202569603323397e+00,4.173879999999999812e-01,1.519255257587029506e+00,5.934079999999999799e+00
1.302186392902020984e+01,-1.235683607097979042e+01,-2.063277000000000250e+00,-1.514405500699485652e+00,1.802839999999999998e+00,1.715273607097979180e+01,-8.225963929020208454e+00,5.502529999999999921e-01,1.519295515843671174e+00,5.571839999999999904e+00
1.331604807141355984e+01,-1.254085192858643971e+01,-1.938522000000000078e+00,-1.513903629526893280e+00,1.431359999999999966e+00,1.738855192858644116e+01,-8.468348071413560163e+00,6.758079999999999643e-01,1.519322690401294862e+00,5.209529999999999994e+00
1.363529081758011685e+01,-1.263940918241988243e+01,-1.822907000000000055e+00,-1.513353360907662148e+00,1.060410000000000075e+00,1.758730918241988306e+01,-8.687390817580116220e+00,7.957630000000001091e-01,1.519442382602796737e+00,4.847339999999999982e+00
1.396487002611223005e+01,-1.266432997388776904e+01,-1.719932000000000016e+00,-1.512791347718176027e+00,6.893049999999999455e-01,1.774452997388776865e+01,-8.884670026112230445e+00,9.112379999999999924e-01,1.519751953161343483e+00,4.485360000000000014e+00
1.429200975265527873e+01,-1.262839024734472027e+01,-1.634406999999999943e+00,-1.512240648356334205e+00,3.173139999999999850e-01,1.785759024734472078e+01,-9.062809752655278217e+00,1.023293000000000008e+00,1.520369747458349963e+00,4.123669999999999725e+00
1.460614037836682755e+01,-1.254445962163317141e+01,-1.574011999999999967e+00,-1.511714360954885983e+00,-5.643669999999999937e-02,1.792565962163316939e+01,-9.224940378366829563e+00,1.133288000000000295e+00,1.521460018804119407e+00,3.762449999999999850e+00
1.462140214780115599e+01,-1.253919785219884275e+01,-1.571708000000000105e+00,-1.511803066777921423e+00,-3.920080000000000092e-02,1.792799785219884257e+01,-9.232602147801156178e+00,1.138662000000000063e+00,1.521447368659469168e+00,3.780339999999999812e+00
1.493911245627493223e+01,-1.243508754372506964e+01,-1.494687800000000122e+00,-1.512915833395037879e+00,3.171760000000000135e-01,1.800148754372507298e+01,-9.372712456274930659e+00,1.218512200000000156e+00,1.520772908969525661e+00,4.133580000000000254e+00
1.520892219221204300e+01,-1.239987780778795745e+01,-1.384887800000000002e+00,-1.513515595766531385e+00,6.866619999999999946e-01,1.819587780778795860e+01,-9.412922192212041850e+00,1.275132200000000271e+00,1.519413857053422134e+00,4.485149999999999970e+00
1.540920554541717991e+01,-1.245409445458281894e+01,-1.279467800000000155e+00,-1.513969254241825491e+00,1.061809999999999921e+00,1.853039445458281875e+01,-9.332905545417180093e+00,1.315842200000000073e+00,1.517776634052281359e+00,4.837340000000000195e+00
1.567693938024734024e+01,-1.246286061975265724e+01,-1.202277800000000063e+00,-1.514391711078538760e+00,1.439159999999999995e+00,1.886726061975265623e+01,-9.272539380247341256e+00,1.338122200000000150e+00,1.516274081926022310e+00,5.190210000000000434e+00
1.600944141505166840e+01,-1.243385858494833229e+01,-1.163447800000000143e+00,-1.514868123557396862e+00,1.816259999999999986e+00,1.920915858494833373e+01,-9.234141415051666968e+00,1.341562200000000038e+00,1.515173544162691677e+00,5.543989999999999974e+00
1.640723264044888907e+01,-1.237466735955110764e+01,-1.168957800000000269e+00,-1.515567947851001351e+00,2.184260000000000090e+00,1.955736735955110817e+01,-9.224532640448892096e+00,1.331282199999999971e+00,1.514690453299862183e+00,5.900820000000000398e+00
1.687277362807559555e+01,-1.229312637192440327e+01,-1.220307800000000054e+00,-1.516440058724406681e+00,2.544130000000000003e+00,1.991042637192440523e+01,-9.255473628075597148e+00,1.303122200000000230e+00,1.514923189120971792e+00,6.258339999999999570e+00
