0.000000000000000000e+00,8.000000000000000444e-01,2.617993877991494078e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.235987755982988157e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.916005547583014446e-01,2.027249052057032985e-01,-1.124858462070859932e+00,1.638668515861003983e-02,4.870482683869614693e-01,2.075143393795065572e-01,8.633693743148883604e-01,8.031106799385052675e-01,-4.240856943109017618e-01,2.877897914382961456e-02,8.411123493697258979e-01,8.132619680372480397e-01
8.504624263262912098e-01,-5.854455357255076153e-01,-1.045405858233876550e+00,2.834874754420971948e-02,8.628251790929932774e-01,-5.707493397856048256e-01,1.767295125185667004e+00,7.823342289184427312e-01,4.412457870788593639e-01,5.890983750618887516e-02,1.726772041896540433e+00,8.274501775446209129e-01
1.098301363375958184e+00,-1.423828151567715139e+00,-1.467748249137547756e+00,3.661004544586527604e-02,1.137152971813667257e+00,-1.398705736726272963e+00,2.701405235831646490e+00,1.488713971327194852e+00,1.391517274364731493e+00,9.004684119438823020e-02,2.626772041896539456e+00,1.567202822376440485e+00
9.696998559868500456e-01,-2.323522232740414584e+00,-1.895227997200460646e+00,3.232332853289502511e-02,9.610742387572658307e-01,-2.297937562553062030e+00,3.663625611419912609e+00,2.387406068120222269e+00,1.872436787835654703e+00,1.221208537139971129e-01,3.526772041896542476e+00,2.467053007156187583e+00
5.335585504889600594e-01,-3.223522232740419824e+00,-2.135565732721600440e+00,1.778528501629867906e-02,4.725827883268060026e-01,-3.197937562553067714e+00,4.657730616066557694e+00,3.287406068120227509e+00,2.122051693738271183e+00,1.552576872022184140e-01,4.426772041896544607e+00,3.367053007156193267e+00
-8.609141407965770210e-02,-4.123522232740420179e+00,-2.290605714501695367e+00,-2.869713802655253759e-03,-1.772046206983399208e-01,-4.097937562553068958e+00,5.685909435665733369e+00,4.187406068120226976e+00,2.281364705295280348e+00,1.895303145221908236e-01,5.326772041896543186e+00,4.267053007156192734e+00
-8.330501658099981332e-01,-5.023522232740417870e+00,-2.400972942431372381e+00,-2.776833886033327689e-02,-9.224854757769891389e-01,-4.997937562553066648e+00,6.750581047401357004e+00,5.087406068120224667e+00,2.394172955975736095e+00,2.250193682467116207e-01,6.226772041896540877e+00,5.167053007156190425e+00
-1.679276855762642073e+00,-5.923522232740414672e+00,-2.484324269573617183e+00,-5.597589519208805847e-02,-1.728506749328690084e+00,-5.897937562553063451e+00,7.854431532195388144e+00,5.987406068120221470e+00,2.479075451612430925e+00,2.618143844065127790e-01,7.126772041896537679e+00,6.067053007156187228e+00
-2.609785284334292577e+00,-6.823522232740415028e+00,-2.549859015588423539e+00,-8.699284281114307016e-02,-2.574424075012356816e+00,-6.797937562553063806e+00,9.000454909042924001e+00,6.887406068120221825e+00,2.545667134981504098e+00,3.000151636347640483e-01,8.026772041896537146e+00,6.967053007156187583e+00
-3.616578339922901897e+00,-7.723522232740415383e+00,-2.602927200139111719e+00,-1.205526113307633790e-01,-3.446488657592375660e+00,-7.697937562553064161e+00,1.019200206944669773e+01,7.787406068120222180e+00,2.599492409187905917e+00,3.397334023148896875e-01,8.926772041896541054e+00,7.867053007156187050e+00
-4.695844260200249920e+00,-8.623522232740411297e+00,-2.646884415636857391e+00,-1.565281420066750306e-01,-4.334877289800173727e+00,-8.597937562553060076e+00,1.143283986821107590e+01,8.687406068120218094e+00,2.644012827115250097e+00,3.810946622737023115e-01,9.826772041896537857e+00,8.767053007156183853e+00
-5.846545413743259978e+00,-9.523522232740411653e+00,-2.683956159357116622e+00,-1.948848471247753567e-01,-5.232049621933049011e+00,-9.497937562553060431e+00,1.272722294389327047e+01,9.587406068120218450e+00,2.681516171358230949e+00,4.242407647964421269e-01,1.072677204189653821e+01,9.667053007156184208e+00
-7.069678384797688508e+00,-1.042352223274041378e+01,-2.715683593702198362e+00,-2.356559461599230798e-01,-6.131961467305682589e+00,-1.039793756255306256e+01,1.407998211233627117e+01,1.048740606812022058e+01,2.713582393613893196e+00,4.693327370778753171e-01,1.162677204189654034e+01,1.056705300715618634e+01
-8.367891823670769114e+00,-1.132352223274042657e+01,-2.743171486183685115e+00,-2.789297274556926109e-01,-7.031961467305690050e+00,-1.129793756255307535e+01,1.549663269720116432e+01,1.138740606812023337e+01,2.741341551069125693e+00,5.165544232400386404e-01,1.252677204189655313e+01,1.146705300715619913e+01
-9.745316636968526680e+00,-1.222352223274043581e+01,-2.767234527384236031e+00,-3.248438878989510226e-01,-7.931961467305693070e+00,-1.219793756255308459e+01,1.698351032768087521e+01,1.228740606812024261e+01,2.765625450782793759e+00,5.661170109226955072e-01,1.342677204189656237e+01,1.236705300715620837e+01
-1.120753791060070270e+01,-1.312352223274042018e+01,-2.788487949288566803e+00,-3.735845970200236121e-01,-8.831961467305676550e+00,-1.309793756255306896e+01,1.854794115024865775e+01,1.318740606812022698e+01,2.787061275272916916e+00,6.182647050082884510e-01,1.432677204189654674e+01,1.326705300715619273e+01
-1.276168119855984706e+01,-1.402352223274042053e+01,-2.807405630430063415e+00,-4.253893732853282206e-01,-9.731961467305676905e+00,-1.399793756255306931e+01,2.019846227889693679e+01,1.408740606812022733e+01,2.806131469006347690e+00,6.732820759632313079e-01,1.522677204189654709e+01,1.416705300715619309e+01
-1.441660184360537933e+01,-1.492352223274042089e+01,-2.824359112606804612e+00,-4.805533947868458888e-01,-1.063196146730567904e+01,-1.489793756255307144e+01,2.194510478991095681e+01,1.498740606812022946e+01,2.823213854196489070e+00,7.315034929970325450e-01,1.612677204189654390e+01,1.506705300715619344e+01
-1.618318377515895179e+01,-1.582352223274043013e+01,-2.839644027456561304e+00,-5.394394591719650078e-01,-1.153196146730568472e+01,-1.579793756255307713e+01,2.379976054647443462e+01,1.588740606812023515e+01,2.838608758346593319e+00,7.933253515491486274e-01,1.702677204189653892e+01,1.596705300715620268e+01
-1.807477862537202640e+01,-1.672352223274043581e+01,-2.853498785908227031e+00,-6.024926208457344057e-01,-1.243196146730569041e+01,-1.669793756255308637e+01,2.577667395516386506e+01,1.678740606812024083e+01,2.852558164449881861e+00,8.592224651721290796e-01,1.792677204189654461e+01,1.686705300715620837e+01
-2.010782939477426012e+01,-1.762352223274045215e+01,-2.866117899062645247e+00,-6.702609798258087892e-01,-1.333196146730569431e+01,-1.759793756255310271e+01,2.789310867653817638e+01,1.768740606812025717e+01,2.865259343234213940e+00,9.297702892179392498e-01,1.882677204189656095e+01,1.776705300715622471e+01
-2.230274801348673464e+01,-1.852352223274044363e+01,-2.877661707957602122e+00,-7.434249337828912063e-01,-1.423196146730568223e+01,-1.849793756255309418e+01,3.017026331410684392e+01,1.858740606812024865e+01,2.876874800865137694e+00,1.005675443803561775e+00,1.972677204189655242e+01,1.866705300715621618e+01
-2.468517472295155457e+01,-1.942352223274042089e+01,-2.888263809998805609e+00,-8.228391574317184265e-01,-1.513196146730568259e+01,-1.939793756255307144e+01,3.263456872663260100e+01,1.948740606812022591e+01,2.887539824700170676e+00,1.087818957554420374e+00,2.062677204189652969e+01,1.956705300715619344e+01
-2.728781215786313297e+01,-2.032352223274040881e+01,-2.898036139197194494e+00,-9.095937385954371290e-01,-1.603196146730567762e+01,-2.029793756255305937e+01,3.531956421757006126e+01,2.038740606812021383e+01,2.897367741070117297e+00,1.177318807252335731e+00,2.152677204189651405e+01,2.046705300715618137e+01
-3.015317566990999509e+01,-2.122352223274043581e+01,-2.907073500012822276e+00,-1.005105855663665615e+00,-1.693196146730570462e+01,-2.119793756255308637e+01,3.826870060111814809e+01,2.128740606812024083e+01,2.906454460441808774e+00,1.275623353370604063e+00,2.242677204189654461e+01,2.136705300715620837e+01
-3.333785605142283259e+01,-2.212352223274042018e+01,-2.915456690498332559e+00,-1.111261868380761353e+00,-1.783196146730568898e+01,-2.209793756255307073e+01,4.153967606655746891e+01,2.218740606812022520e+01,2.914881654969322167e+00,1.384655868885248386e+00,2.332677204189652898e+01,2.226705300715619273e+01
-3.691941125802828338e+01,-2.302352223274042586e+01,-2.923254820274578503e+00,-1.230647041934277208e+00,-1.873196146730569467e+01,-2.299793756255307642e+01,4.521143893337568187e+01,2.308740606812023088e+01,2.922719265063348004e+00,1.507047964445855870e+00,2.422677204189653466e+01,2.316705300715619842e+01
-4.100809767264663463e+01,-2.392352223274041378e+01,-2.930527745166525921e+00,-1.366936589088222354e+00,-1.963196146730568259e+01,-2.389793756255306434e+01,4.939610164942737924e+01,2.398740606812021881e+01,2.930027686357466354e+00,1.646536721647579027e+00,2.512677204189652258e+01,2.406705300715618634e+01
-4.576818411346659587e+01,-2.482352223274039105e+01,-2.937327177223425512e+00,-1.525606137115554484e+00,-2.053196146730565985e+01,-2.479793756255304160e+01,5.426058117237699463e+01,2.488740606812019607e+01,2.936859158279002902e+00,1.808686039079233199e+00,2.602677204189649984e+01,2.496705300715616360e+01
-5.146014493121481337e+01,-2.572352223274038963e+01,-2.943698326741844618e+00,-1.715338164373828578e+00,-2.143196146730565843e+01,-2.569793756255304018e+01,6.006943297298289508e+01,2.578740606812019465e+01,2.943259346175537416e+00,2.002314432432763969e+00,2.692677204189649842e+01,2.586705300715616218e+01
-5.853423547330524457e+01,-2.662352223274038820e+01,-2.949680660765860107e+00,-1.951141182443510536e+00,-2.233196146730565701e+01,-2.659793756255303876e+01,6.727984274200184700e+01,2.668740606812019323e+01,2.949268076983724729e+00,2.242661424733395137e+00,2.782677204189649700e+01,2.676705300715616076e+01
-6.787587802414103066e+01,-2.752352223274039034e+01,-2.955309071767114659e+00,-2.262529267471371064e+00,-2.323196146730565914e+01,-2.749793756255304089e+01,7.679072091313881288e+01,2.758740606812019536e+01,2.954920555482536848e+00,2.559690697104627599e+00,2.872677204189650269e+01,2.766705300715616289e+01
-8.164726839292485749e+01,-2.842352223274044576e+01,-2.960614225177259584e+00,-2.721575613097497293e+00,-2.413196146730571456e+01,-2.839793756255309631e+01,9.079702219461798052e+01,2.848740606812025078e+01,2.960247716496653414e+00,3.026567406487266521e+00,2.962677204189655455e+01,2.856705300715621831e+01
-1.083348122580821808e+02,-2.932352223274045144e+01,-2.965623392850762929e+00,-3.611160408602739569e+00,-2.503196146730572025e+01,-2.929793756255310200e+01,1.179134159010320388e+02,2.938740606812025646e+01,2.965277061245712886e+00,3.930447196701067014e+00,3.052677204189656024e+01,2.946705300715622400e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
